datetime,stock_code,stock_name,action,volume,price,amount,account_id,source
2025-12-17,600111,北方稀土,BUY,2000,44.75,89500.0,B,模拟账户B
2025-12-18,600111,北方稀土,SELL,11000,45.18,496980.0,B,模拟账户B
2025-12-18,601933,永辉超市,BUY,20000,5.29,105800.0,B,模拟账户B
2025-12-18,601600,中国铝业,BUY,10000,10.65,106500.0,B,模拟账户B
2025-12-18,601600,中国铝业,BUY,10000,10.64,106400.0,B,模拟账户B
2025-12-18,002329,皇氏集团,SELL,20000,4.35,87000.0,B,模拟账户B
2025-12-18,601933,永辉超市,BUY,10000,5.25,52500.0,B,模拟账户B
2025-12-18,600111,北方稀土,BUY,5000,44.81,224050.0,B,模拟账户B
2025-12-18,601600,中国铝业,BUY,10000,10.59,105900.0,B,模拟账户B
2025-12-18,601600,中国铝业,SELL,16000,10.55,168800.0,B,模拟账户B
2025-12-18,600515,海南机场,SELL,20000,4.45,89000.0,B,模拟账户B
2025-12-18,600111,北方稀土,BUY,2000,44.15,88300.0,B,模拟账户B
2025-12-19,601600,中国铝业,BUY,10000,10.53,105300.0,B,模拟账户B
2025-12-19,600111,北方稀土,SELL,7000,44.9,314300.0,B,模拟账户B
2025-12-19,601600,中国铝业,BUY,10000,10.49,104900.0,B,模拟账户B
2025-12-19,601600,中国铝业,BUY,10000,10.45,104500.0,B,模拟账户B
2025-12-19,601933,永辉超市,SELL,30000,5.36,160800.0,B,模拟账户B
2025-12-19,601600,中国铝业,SELL,20000,10.7,214000.0,B,模拟账户B
2025-12-19,601600,中国铝业,SELL,10000,10.75,107500.0,B,模拟账户B
2025-12-19,000977,浪潮信息,BUY,5000,61.73,308650.0,B,模拟账户B
2025-12-19,000977,浪潮信息,BUY,2000,61.64,123280.0,B,模拟账户B
2025-12-22,601600,中国铝业,SELL,30000,11.06,331800.0,B,模拟账户B
2025-12-22,000977,浪潮信息,SELL,7000,63.25,442750.0,B,模拟账户B
2025-12-22,601933,永辉超市,BUY,30000,5.61,168300.0,B,模拟账户B
2025-12-22,601933,永辉超市,BUY,10000,5.57,55700.0,B,模拟账户B
2025-12-22,601600,中国铝业,BUY,20000,10.96,219200.0,B,模拟账户B
2025-12-23,002697,红旗连锁,BUY,20000,6.25,125000.0,B,模拟账户B
2025-12-23,601600,中国铝业,SELL,20000,11.0,220000.0,B,模拟账户B
2025-12-23,002697,红旗连锁,BUY,10000,6.2,62000.0,B,模拟账户B
2025-12-24,600438,通威股份,BUY,10000,20.77,207700.0,B,模拟账户B
2025-12-24,002697,红旗连锁,SELL,30000,6.3,189000.0,B,模拟账户B
2025-12-24,601933,永辉超市,SELL,20000,5.36,107200.0,B,模拟账户B
2025-12-24,601600,中国铝业,BUY,20000,11.0,220000.0,B,模拟账户B
2025-12-25,600438,通威股份,SELL,10000,21.1,211000.0,B,模拟账户B
2025-12-25,601600,中国铝业,BUY,10000,10.86,108600.0,B,模拟账户B
2025-12-25,601600,中国铝业,BUY,10000,10.83,108300.0,B,模拟账户B
2025-12-25,601600,中国铝业,BUY,10000,10.91,109100.0,B,模拟账户B
2025-12-25,601600,中国铝业,SELL,20000,10.96,219200.0,B,模拟账户B
2025-12-26,601600,中国铝业,BUY,10000,11.04,110400.0,B,模拟账户B
2025-12-26,601600,中国铝业,BUY,10000,11.0,110000.0,B,模拟账户B
2025-12-26,601600,中国铝业,SELL,20000,11.2,224000.0,B,模拟账户B
2025-12-26,601600,中国铝业,SELL,10000,11.15,111500.0,B,模拟账户B
2025-12-26,601600,中国铝业,BUY,10000,11.33,113300.0,B,模拟账户B
2025-12-26,000407,胜利股份,BUY,20000,4.99,99800.0,B,模拟账户B
2025-12-26,000407,胜利股份,BUY,10000,5.07,50700.0,B,模拟账户B
2025-12-26,601933,永辉超市,SELL,20000,5.29,105800.0,B,模拟账户B
2025-12-29,601600,中国铝业,SELL,30000,11.7,351000.0,B,模拟账户B
2025-12-29,000407,胜利股份,SELL,30000,5.17,155100.0,B,模拟账户B
2025-12-29,601600,中国铝业,BUY,10000,11.43,114300.0,B,模拟账户B
2025-12-29,601600,中国铝业,BUY,10000,11.44,114400.0,B,模拟账户B
2025-12-30,601600,中国铝业,SELL,20000,11.47,229400.0,B,模拟账户B
2025-12-30,002926,华西证券,BUY,20000,9.31,186200.0,B,模拟账户B
2025-12-30,001369,N双欣环保,SELL,500,21.2,10600.0,B,模拟账户B
2025-12-30,000407,胜利股份,BUY,20000,5.11,102200.0,B,模拟账户B
2025-12-30,000632,三木集团,BUY,10000,6.19,61900.0,B,模拟账户B
2025-12-30,600438,通威股份,BUY,10000,21.03,210300.0,B,模拟账户B
2025-12-31,000632,三木集团,SELL,10000,5.68,56800.0,B,模拟账户B
2025-12-31,002697,红旗连锁,BUY,20000,5.95,119000.0,B,模拟账户B
2025-12-31,600438,通威股份,SELL,10000,20.6,206000.0,B,模拟账户B
2025-12-31,002926,华西证券,BUY,10000,9.3,93000.0,B,模拟账户B
2026-01-05,002926,华西证券,BUY,20000,9.21,184200.0,B,模拟账户B
2026-01-05,002926,华西证券,BUY,10000,9.18,91800.0,B,模拟账户B
2026-01-05,000407,胜利股份,BUY,10000,4.96,49600.0,B,模拟账户B
2026-01-05,000407,胜利股份,BUY,10000,4.96,49600.0,B,模拟账户B
2026-01-05,002926,华西证券,SELL,30000,9.32,279600.0,B,模拟账户B
2026-01-06,002926,华西证券,SELL,30000,9.39,281700.0,B,模拟账户B
2026-01-06,601933,永辉超市,BUY,20000,4.63,92600.0,B,模拟账户B
2026-01-06,601933,永辉超市,BUY,10000,4.63,46300.0,B,模拟账户B
2026-01-06,605090,九丰能源,BUY,5000,42.83,214150.0,B,模拟账户B
2026-01-06,002697,红旗连锁,SELL,20000,5.96,119200.0,B,模拟账户B
2026-01-06,000407,胜利股份,SELL,40000,5.02,200800.0,B,模拟账户B
2026-01-06,002466,天齐锂业,BUY,5000,59.35,296750.0,B,模拟账户B
2026-01-06,002466,天齐锂业,BUY,2000,58.93,117860.0,B,模拟账户B
2026-01-06,000407,胜利股份,BUY,20000,5.0,100000.0,B,模拟账户B
2026-01-06,000407,胜利股份,BUY,10000,5.02,50200.0,B,模拟账户B
2026-01-07,601933,永辉超市,SELL,30000,4.79,143700.0,B,模拟账户B
2026-01-07,002466,天齐锂业,SELL,7000,60.1,420700.0,B,模拟账户B
2026-01-07,601390,中国中铁,BUY,30000,5.58,167400.0,B,模拟账户B
2026-01-07,605090,九丰能源,SELL,5000,41.6,208000.0,B,模拟账户B
2026-01-07,000632,三木集团,BUY,10000,5.807,58072.0,B,模拟账户B
2026-01-07,600280,中央商场,BUY,20000,4.19,83800.0,B,模拟账户B
2026-01-08,600280,中央商场,SELL,20000,4.03,80600.0,B,模拟账户B
2026-01-08,601390,中国中铁,SELL,30000,5.58,167400.0,B,模拟账户B
2026-01-08,002466,天齐锂业,BUY,2500,58.58,146450.0,B,模拟账户B
2026-01-08,002466,天齐锂业,BUY,2600,58.62,152412.0,B,模拟账户B
2026-01-09,002466,天齐锂业,BUY,3000,58.0,174000.0,B,模拟账户B
2026-01-09,002926,华西证券,BUY,20000,9.31,186200.0,B,模拟账户B
2026-01-09,002466,天齐锂业,SELL,5100,59.77,304827.0,B,模拟账户B
2026-01-09,000407,胜利股份,SELL,30000,5.02,150600.0,B,模拟账户B
2026-01-09,002466,天齐锂业,BUY,5000,59.43,297150.0,B,模拟账户B
2026-01-09,002466,天齐锂业,BUY,2000,58.89,117780.0,B,模拟账户B
2026-01-09,002466,天齐锂业,BUY,2000,58.69,117380.0,B,模拟账户B
2026-01-12,002466,天齐锂业,SELL,12000,61.69,740280.0,B,模拟账户B
2026-01-12,002926,华西证券,BUY,20000,9.36,187200.0,B,模拟账户B
2026-01-12,600438,通威股份,BUY,10000,20.9,209000.0,B,模拟账户B
2026-01-12,002466,天齐锂业,BUY,2000,60.36,120720.0,B,模拟账户B
2026-01-12,000407,胜利股份,BUY,10000,5.0,50000.0,B,模拟账户B
2026-01-12,002926,华西证券,SELL,20000,9.4,188000.0,B,模拟账户B
2026-01-12,601600,中国铝业,BUY,10000,13.77,137700.0,B,模拟账户B
2026-01-12,600089,特变电工,BUY,10000,25.05,250500.0,B,模拟账户B
2026-01-12,601600,中国铝业,BUY,10000,13.66,136600.0,B,模拟账户B
2026-01-12,002466,天齐锂业,BUY,800,61.08,48864.0,B,模拟账户B
2026-01-13,002466,天齐锂业,SELL,2800,63.03,176484.0,B,模拟账户B
2026-01-13,601600,中国铝业,SELL,20000,14.0,280000.0,B,模拟账户B
2026-01-13,600150,中国船舶,BUY,10000,35.85,358500.0,B,模拟账户B
2026-01-13,002926,华西证券,SELL,20000,9.52,190400.0,B,模拟账户B
2026-01-13,600089,特变电工,SELL,10000,24.26,242600.0,B,模拟账户B
2026-01-13,600438,通威股份,SELL,10000,20.46,204600.0,B,模拟账户B
2026-01-13,000632,三木集团,SELL,10000,5.56,55600.0,B,模拟账户B
2026-01-13,000407,胜利股份,SELL,10000,5.08,50800.0,B,模拟账户B
2026-01-13,600150,中国船舶,BUY,5000,35.85,179250.0,B,模拟账户B
2026-01-14,600879,航天电子,BUY,5000,28.6,143000.0,B,模拟账户B
2026-01-14,600879,航天电子,BUY,5000,29.3,146500.0,B,模拟账户B
2026-01-14,600150,中国船舶,SELL,10000,36.18,361800.0,B,模拟账户B
2026-01-14,601600,中国铝业,BUY,10000,14.12,141200.0,B,模拟账户B
2026-01-14,601600,中国铝业,BUY,10000,14.11,141100.0,B,模拟账户B
2026-01-14,601600,中国铝业,BUY,10000,13.99,139900.0,B,模拟账户B
2026-01-14,601600,中国铝业,BUY,10000,13.97,139700.0,B,模拟账户B
2026-01-14,601600,中国铝业,BUY,10000,13.81,138100.0,B,模拟账户B
2026-01-14,600150,中国船舶,SELL,5000,36.38,181900.0,B,模拟账户B
2026-01-14,601600,中国铝业,BUY,10000,13.78,137800.0,B,模拟账户B
2026-01-14,601600,中国铝业,BUY,5000,13.72,68600.0,B,模拟账户B
2026-01-14,601600,中国铝业,BUY,1000,13.67,13670.0,B,模拟账户B
2026-01-15,601600,中国铝业,SELL,20000,13.94,278800.0,B,模拟账户B
2026-01-15,002926,华西证券,BUY,20000,9.27,185400.0,B,模拟账户B
2026-01-15,002926,华西证券,BUY,10000,9.25,92500.0,B,模拟账户B
2026-01-15,601600,中国铝业,SELL,10000,13.96,139600.0,B,模拟账户B
2026-01-15,002926,华西证券,BUY,10000,9.24,92400.0,B,模拟账户B
2026-01-15,601600,中国铝业,SELL,10000,14.03,140300.0,B,模拟账户B
2026-01-15,002926,华西证券,BUY,10000,9.24,92400.0,B,模拟账户B
2026-01-15,601600,中国铝业,SELL,6500,14.06,91390.0,B,模拟账户B
2026-01-15,002926,华西证券,BUY,10000,9.19,91900.0,B,模拟账户B
2026-01-15,002926,华西证券,BUY,10000,9.17,91700.0,B,模拟账户B
2026-01-16,600879,航天电子,SELL,10000,25.9,259000.0,B,模拟账户B
2026-01-16,002926,华西证券,BUY,10000,9.19,91900.0,B,模拟账户B
2026-01-16,601600,中国铝业,SELL,19500,14.05,273975.0,B,模拟账户B
2026-01-16,600438,通威股份,BUY,10000,20.08,200800.0,B,模拟账户B
2026-01-16,601600,中国铝业,BUY,15000,13.88,208200.0,B,模拟账户B
2026-01-16,002926,华西证券,SELL,10000,9.1,91000.0,B,模拟账户B
2026-01-16,601600,中国铝业,BUY,9000,13.51,121590.0,B,模拟账户B
2026-01-16,002926,华西证券,SELL,10000,9.14,91400.0,B,模拟账户B
2026-01-16,601600,中国铝业,BUY,6000,13.38,80280.0,B,模拟账户B
2026-01-16,002926,华西证券,SELL,10000,9.12,91200.0,B,模拟账户B
2026-01-16,601600,中国铝业,BUY,6000,13.2,79200.0,B,模拟账户B
2026-01-16,002926,华西证券,SELL,5000,9.13,45650.0,B,模拟账户B
2026-01-16,601600,中国铝业,BUY,4000,13.2,52800.0,B,模拟账户B
2026-01-19,600438,通威股份,SELL,10000,19.32,193200.0,B,模拟账户B
2026-01-19,601600,中国铝业,BUY,3900,13.22,51558.0,B,模拟账户B
2026-01-19,601600,中国铝业,BUY,10000,13.25,132500.0,B,模拟账户B
2026-01-19,601600,中国铝业,BUY,2000,13.16,26320.0,B,模拟账户B
2026-01-20,002926,华西证券,SELL,10000,9.18,91800.0,B,模拟账户B
2026-01-20,601600,中国铝业,BUY,6000,13.03,78180.0,B,模拟账户B
2026-01-20,601600,中国铝业,SELL,10000,13.44,134400.0,B,模拟账户B
2026-01-20,601600,中国铝业,BUY,10000,13.33,133300.0,B,模拟账户B
2026-01-20,002926,华西证券,SELL,10000,9.18,91800.0,B,模拟账户B
2026-01-20,601600,中国铝业,BUY,6000,13.32,79920.0,B,模拟账户B
2026-01-20,601600,中国铝业,BUY,2000,13.26,26520.0,B,模拟账户B
2026-01-20,002926,华西证券,SELL,25000,9.17,229250.0,B,模拟账户B
2026-01-20,002466,天齐锂业,BUY,3500,59.23,207305.0,B,模拟账户B
2026-01-21,002466,天齐锂业,SELL,3500,59.95,209825.0,B,模拟账户B
2026-01-21,601600,中国铝业,BUY,10000,13.1,131000.0,B,模拟账户B
2026-01-21,601600,中国铝业,SELL,10000,13.3,133000.0,B,模拟账户B
2026-01-21,601933,永辉超市,BUY,20000,4.67,93400.0,B,模拟账户B
2026-01-21,600150,中国船舶,BUY,4000,35.41,141640.0,B,模拟账户B
2026-01-21,601600,中国铝业,SELL,10000,13.4,134000.0,B,模拟账户B
2026-01-21,600150,中国船舶,BUY,3000,35.51,106530.0,B,模拟账户B
2026-01-21,601600,中国铝业,SELL,10000,13.39,133900.0,B,模拟账户B
2026-01-21,601600,中国铝业,SELL,10000,13.44,134400.0,B,模拟账户B
2026-01-21,600150,中国船舶,BUY,3000,35.46,106380.0,B,模拟账户B
2026-01-21,601600,中国铝业,SELL,10000,13.38,133800.0,B,模拟账户B
2026-01-22,601600,中国铝业,BUY,10000,13.44,134400.0,B,模拟账户B
2026-01-22,601933,永辉超市,SELL,20000,4.63,92600.0,B,模拟账户B
2026-01-22,601600,中国铝业,BUY,10000,13.37,133700.0,B,模拟账户B
2026-01-22,600150,中国船舶,SELL,10000,36.19,361900.0,B,模拟账户B
2026-01-22,601600,中国铝业,BUY,10000,13.3,133000.0,B,模拟账户B
2026-01-22,601600,中国铝业,BUY,10000,13.26,132600.0,B,模拟账户B
2026-01-22,601600,中国铝业,BUY,10000,13.26,132600.0,B,模拟账户B
2026-01-22,601600,中国铝业,BUY,8000,13.25,106000.0,B,模拟账户B
2026-01-22,601600,中国铝业,SELL,10000,13.38,133800.0,B,模拟账户B
2026-01-22,600693,东百集团,BUY,9000,14.65,131850.0,B,模拟账户B
2026-01-23,600693,东百集团,SELL,9000,14.71,132390.0,B,模拟账户B
2026-01-23,601600,中国铝业,BUY,10000,13.11,131100.0,B,模拟账户B
2026-01-23,601600,中国铝业,SELL,20000,13.38,267600.0,B,模拟账户B
2026-01-23,000977,浪潮信息,BUY,4000,64.81,259240.0,B,模拟账户B
2026-01-23,601600,中国铝业,SELL,20000,13.43,268600.0,B,模拟账户B
2026-01-23,000977,浪潮信息,BUY,2000,64.77,129540.0,B,模拟账户B
2026-01-23,601600,中国铝业,BUY,10000,13.3,133000.0,B,模拟账户B
2026-01-23,601600,中国铝业,SELL,10000,13.38,133800.0,B,模拟账户B
2026-01-23,601600,中国铝业,SELL,10000,13.41,134100.0,B,模拟账户B
2026-01-23,601600,中国铝业,SELL,17900,13.48,241292.0,B,模拟账户B
2026-01-23,000977,浪潮信息,BUY,1000,64.53,64530.0,B,模拟账户B
2026-01-23,600150,中国船舶,BUY,5000,35.7,178500.0,B,模拟账户B
2026-01-23,601600,中国铝业,BUY,10000,13.19,131900.0,B,模拟账户B
2026-01-23,601600,中国铝业,BUY,10000,13.19,131900.0,B,模拟账户B
2026-01-23,601600,中国铝业,BUY,1800,13.14,23652.0,B,模拟账户B
2026-01-26,601600,中国铝业,SELL,30000,13.54,406200.0,B,模拟账户B
2026-01-26,000977,浪潮信息,SELL,7000,66.5,465500.0,B,模拟账户B
2026-01-26,601600,中国铝业,SELL,10000,13.62,136200.0,B,模拟账户B
2026-01-26,600104,上汽集团,BUY,10000,14.76,147600.0,B,模拟账户B
2026-01-26,002466,天齐锂业,BUY,4000,62.8,251200.0,B,模拟账户B
2026-01-26,002466,天齐锂业,BUY,2000,62.6,125200.0,B,模拟账户B
2026-01-26,601600,中国铝业,SELL,1800,13.59,24462.0,B,模拟账户B
2026-01-26,600150,中国船舶,BUY,5000,35.36,176800.0,B,模拟账户B
2026-01-26,002466,天齐锂业,BUY,2000,61.82,123640.0,B,模拟账户B
2026-01-26,002466,天齐锂业,BUY,2000,61.6,123200.0,B,模拟账户B
2026-01-26,600150,中国船舶,SELL,5000,35.34,176700.0,B,模拟账户B
2026-01-26,601600,中国铝业,BUY,10000,13.4,134000.0,B,模拟账户B
2026-01-26,601600,中国铝业,BUY,8000,13.39,107120.0,B,模拟账户B
2026-01-27,600104,上汽集团,SELL,10000,14.59,145900.0,B,模拟账户B
2026-01-27,601600,中国铝业,SELL,18000,13.63,245340.0,B,模拟账户B
2026-01-27,601600,中国铝业,BUY,20000,13.45,269000.0,B,模拟账户B
2026-01-27,600150,中国船舶,SELL,5000,34.952,174757.66,B,模拟账户B
2026-01-27,601600,中国铝业,BUY,10000,13.33,133300.0,B,模拟账户B
2026-01-27,002466,天齐锂业,BUY,2000,60.5,121000.0,B,模拟账户B
2026-01-27,002466,天齐锂业,SELL,2000,60.803,121606.0,B,模拟账户B
2026-01-27,601600,中国铝业,BUY,10000,13.24,132400.0,B,模拟账户B
2026-01-28,601600,中国铝业,SELL,20000,13.43,268600.0,B,模拟账户B
2026-01-28,002466,天齐锂业,BUY,2000,60.9,121800.0,B,模拟账户B
2026-01-28,601611,中国核建,BUY,10000,16.12,161200.0,B,模拟账户B
2026-01-28,601600,中国铝业,SELL,20000,13.43,268600.0,B,模拟账户B
2026-01-28,002466,天齐锂业,BUY,2000,60.12,120240.0,B,模拟账户B
2026-01-28,002466,天齐锂业,BUY,1000,60.4,60400.0,B,模拟账户B
2026-01-28,002466,天齐锂业,BUY,1000,60.09,60090.0,B,模拟账户B
2026-01-28,002466,天齐锂业,SELL,5000,61.22,306100.0,B,模拟账户B
2026-01-28,600150,中国船舶,BUY,7000,34.78,243460.0,B,模拟账户B
2026-01-28,600150,中国船舶,BUY,3000,34.69,104070.0,B,模拟账户B
2026-01-29,601611,中国核建,SELL,10000,16.06,160600.0,B,模拟账户B
2026-01-29,002466,天齐锂业,BUY,2000,59.05,118100.0,B,模拟账户B
2026-01-29,002466,天齐锂业,BUY,1000,60.1,60100.0,B,模拟账户B
2026-01-29,600150,中国船舶,SELL,5000,34.51,172550.0,B,模拟账户B
2026-01-30,600150,中国船舶,BUY,5000,34.21,171050.0,B,模拟账户B
2026-02-02,600150,中国船舶,SELL,10000,34.22,342200.0,B,模拟账户B
2026-02-02,601600,中国铝业,BUY,20000,13.35,267000.0,B,模拟账户B
2026-02-02,601600,中国铝业,BUY,5000,13.35,66750.0,B,模拟账户B
2026-02-02,002466,天齐锂业,SELL,2000,52.32,104640.0,B,模拟账户B
2026-02-02,601600,中国铝业,BUY,9000,12.72,114480.0,B,模拟账户B
2026-02-03,601600,中国铝业,SELL,20000,13.121,262410.0,B,模拟账户B
2026-02-03,601600,中国铝业,BUY,20000,12.97,259400.0,B,模拟账户B
2026-02-03,601600,中国铝业,SELL,10000,13.03,130300.0,B,模拟账户B
2026-02-03,601600,中国铝业,SELL,4000,13.16,52640.0,B,模拟账户B
2026-02-03,601600,中国铝业,BUY,14000,13.09,183260.0,B,模拟账户B
2026-02-03,002466,天齐锂业,SELL,1700,53.53,91001.0,B,模拟账户B
2026-02-03,002466,天齐锂业,SELL,2000,53.43,106860.0,B,模拟账户B
2026-02-03,601600,中国铝业,BUY,10000,13.13,131300.0,B,模拟账户B
2026-02-04,601600,中国铝业,SELL,34000,13.39,455260.0,B,模拟账户B
2026-02-04,002466,天齐锂业,BUY,4000,53.264,213055.0,B,模拟账户B
2026-02-04,601600,中国铝业,SELL,10000,13.33,133300.0,B,模拟账户B
2026-02-04,002466,天齐锂业,BUY,2000,53.0,106000.0,B,模拟账户B
2026-02-04,002466,天齐锂业,BUY,2000,52.67,105340.0,B,模拟账户B
2026-02-04,002466,天齐锂业,SELL,2000,52.82,105640.0,B,模拟账户B
2026-02-04,002466,天齐锂业,SELL,1000,52.75,52750.0,B,模拟账户B
2026-02-05,601600,中国铝业,BUY,20000,13.114,262278.0,B,模拟账户B
2026-02-05,601600,中国铝业,BUY,10000,13.16,131600.0,B,模拟账户B
2026-02-05,002466,天齐锂业,SELL,2300,49.46,113758.0,B,模拟账户B
2026-02-05,601600,中国铝业,BUY,9000,12.66,113940.0,B,模拟账户B
2026-02-06,601600,中国铝业,SELL,30000,13.05,391500.0,B,模拟账户B
2026-02-06,601600,中国铝业,BUY,10000,12.95,129500.0,B,模拟账户B
2026-02-06,601600,中国铝业,BUY,10000,12.94,129400.0,B,模拟账户B
2026-02-06,601600,中国铝业,BUY,10000,12.92,129200.0,B,模拟账户B
2026-02-09,601600,中国铝业,SELL,20000,13.16,263200.0,B,模拟账户B
2026-02-09,601600,中国铝业,BUY,10000,12.96,129600.0,B,模拟账户B
2026-02-09,601600,中国铝业,SELL,19000,13.04,247760.0,B,模拟账户B
2026-02-09,002466,天齐锂业,SELL,5000,50.33,251650.0,B,模拟账户B
2026-02-10,002466,天齐锂业,BUY,4000,49.9,199600.0,B,模拟账户B
2026-02-10,002466,天齐锂业,BUY,2000,50.34,100680.0,B,模拟账户B
2026-02-10,600150,中国船舶,BUY,9000,34.123,307103.0,B,模拟账户B
2026-02-10,601600,中国铝业,SELL,10000,13.12,131200.0,B,模拟账户B
2026-02-10,002466,天齐锂业,SELL,4000,50.17,200680.0,B,模拟账户B
2026-02-10,601600,中国铝业,BUY,20000,13.09,261800.0,B,模拟账户B
2026-02-10,002466,天齐锂业,SELL,2000,50.18,100360.0,B,模拟账户B
2026-02-10,600693,东百集团,BUY,10000,14.92,149200.0,B,模拟账户B
2026-02-11,600150,中国船舶,SELL,9000,34.89,314010.0,B,模拟账户B
2026-02-11,002074,国轩高科,BUY,8000,37.04,296320.0,B,模拟账户B
2026-02-11,601600,中国铝业,SELL,20000,13.25,265000.0,B,模拟账户B
2026-02-11,601600,中国铝业,BUY,20000,13.15,263000.0,B,模拟账户B
2026-02-11,002466,天齐锂业,SELL,2000,50.64,101280.0,B,模拟账户B
2026-02-11,601611,中国核建,BUY,10000,15.38,153800.0,B,模拟账户B
2026-02-11,600693,东百集团,SELL,10000,14.33,143300.0,B,模拟账户B
2026-02-12,601600,中国铝业,BUY,10000,13.27,132700.0,B,模拟账户B
2026-02-12,601600,中国铝业,SELL,20000,13.35,267000.0,B,模拟账户B
2026-02-12,600879,航天电子,BUY,7000,24.25,169750.0,B,模拟账户B
2026-02-12,601611,中国核建,SELL,10000,15.48,154800.0,B,模拟账户B
2026-02-12,601600,中国铝业,BUY,20000,13.27,265400.0,B,模拟账户B
2026-02-12,002074,国轩高科,SELL,4000,37.24,148960.0,B,模拟账户B
2026-02-12,601600,中国铝业,BUY,10000,13.21,132100.0,B,模拟账户B
2026-02-13,002074,国轩高科,SELL,4000,37.0,148000.0,B,模拟账户B
2026-02-13,601600,中国铝业,BUY,10000,12.96,129600.0,B,模拟账户B
2026-02-13,601600,中国铝业,BUY,3000,12.94,38820.0,B,模拟账户B
2026-02-24,601600,中国铝业,SELL,53000,13.09,693770.0,B,模拟账户B
2026-02-24,002466,天齐锂业,SELL,4000,52.87,211480.0,B,模拟账户B
2026-02-24,601600,中国铝业,BUY,20000,13.0,260000.0,B,模拟账户B
2026-02-24,600879,航天电子,SELL,7000,24.26,169820.0,B,模拟账户B
2026-02-24,601600,中国铝业,BUY,10000,12.97,129700.0,B,模拟账户B
2026-02-24,601600,中国铝业,BUY,10000,12.9,129000.0,B,模拟账户B
2026-02-24,000977,浪潮信息,BUY,3000,63.41,190230.0,B,模拟账户B
2026-02-25,601600,中国铝业,SELL,40000,13.07,522800.0,B,模拟账户B
2026-02-25,600515,海南机场,BUY,30000,4.37,131100.0,B,模拟账户B
2026-02-25,000977,浪潮信息,BUY,2000,63.0,126000.0,B,模拟账户B
2026-02-25,000977,浪潮信息,BUY,2000,62.58,125160.0,B,模拟账户B
2026-02-25,000977,浪潮信息,BUY,2000,62.23,124460.0,B,模拟账户B
2026-02-25,601766,中国中车,BUY,20000,6.54,130800.0,B,模拟账户B
2026-02-25,000977,浪潮信息,BUY,1000,62.57,62570.0,B,模拟账户B
2026-02-25,600515,海南机场,BUY,10000,4.39,43900.0,B,模拟账户B
2026-02-26,000977,浪潮信息,BUY,2000,62.39,124780.0,B,模拟账户B
2026-02-26,000977,浪潮信息,SELL,2000,63.05,126100.0,B,模拟账户B
2026-02-26,601318,中国平安,BUY,2000,63.77,127540.0,B,模拟账户B
2026-02-27,601766,中国中车,SELL,20000,6.34,126800.0,B,模拟账户B
2026-02-27,601318,中国平安,BUY,2000,63.38,126760.0,B,模拟账户B
2026-02-27,000977,浪潮信息,SELL,10000,63.55,635500.0,B,模拟账户B
2026-02-27,601318,中国平安,BUY,3000,63.39,190170.0,B,模拟账户B
2026-02-27,601318,中国平安,BUY,2000,63.32,126640.0,B,模拟账户B
2026-02-27,601318,中国平安,BUY,2000,63.25,126500.0,B,模拟账户B
2026-02-27,600515,海南机场,SELL,40000,4.25,170000.0,B,模拟账户B
2026-02-27,601888,中国中免,BUY,2000,80.53,161060.0,B,模拟账户B
2026-02-27,601888,中国中免,BUY,2000,80.51,161020.0,B,模拟账户B
2026-03-02,601318,中国平安,BUY,1000,62.48,62480.0,B,模拟账户B
2026-03-03,601318,中国平安,SELL,3000,62.82,188460.0,B,模拟账户B
2026-03-03,601888,中国中免,BUY,2000,76.77,153540.0,B,模拟账户B
2026-03-03,601318,中国平安,SELL,2000,63.5,127000.0,B,模拟账户B
2026-03-03,000977,浪潮信息,BUY,2000,59.48,118960.0,B,模拟账户B
2026-03-03,601318,中国平安,SELL,2000,63.08,126160.0,B,模拟账户B
2026-03-03,000977,浪潮信息,BUY,2000,59.52,119040.0,B,模拟账户B
2026-03-03,601888,中国中免,SELL,2000,76.02,152040.0,B,模拟账户B
2026-03-03,601318,中国平安,BUY,2000,62.6,125200.0,B,模拟账户B
2026-03-04,000977,浪潮信息,SELL,4000,59.51,238040.0,B,模拟账户B
2026-03-04,000977,浪潮信息,BUY,4000,58.97,235880.0,B,模拟账户B
2026-03-04,000977,浪潮信息,BUY,1000,58.7,58700.0,B,模拟账户B
2026-03-05,000977,浪潮信息,SELL,5000,59.0,295000.0,B,模拟账户B
2026-03-05,601318,中国平安,SELL,7000,62.6,438200.0,B,模拟账户B
2026-03-05,601318,中国平安,BUY,7000,62.13,434910.0,B,模拟账户B
2026-03-05,600410,华胜天成,BUY,4000,28.59,114360.0,B,模拟账户B
2026-03-05,601318,中国平安,BUY,2000,62.06,124119.0,B,模拟账户B
2026-03-06,601318,中国平安,SELL,3000,62.18,186540.0,B,模拟账户B
2026-03-06,601600,中国铝业,BUY,10000,13.9,139000.0,B,模拟账户B
2026-03-06,601600,中国铝业,BUY,9000,13.95,125550.0,B,模拟账户B
2026-03-06,601318,中国平安,SELL,400,63.15,25260.0,B,模拟账户B
2026-03-06,601318,中国平安,SELL,5000,63.13,315650.0,B,模拟账户B
2026-03-06,601318,中国平安,BUY,5000,62.79,313950.0,B,模拟账户B
2026-03-06,601888,中国中免,SELL,4000,76.67,306680.0,B,模拟账户B
2026-03-06,601318,中国平安,BUY,2000,62.73,125460.0,B,模拟账户B
2026-03-06,600410,华胜天成,SELL,4000,28.6,114400.0,B,模拟账户B
